label,doc_id,entity_id,entity_type,mentions_found,mentions_total,entity_recall
with_coref,001-61227,001-61227_a5_e11,LOC,1,1,1.0
with_coref,001-61227,001-61227_a5_e12,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e13,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e14,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e15,ORG,1,1,1.0
with_coref,001-61227,001-61227_a5_e16,LOC,1,1,1.0
with_coref,001-61227,001-61227_a5_e17,MISC,0,1,0.0
with_coref,001-61227,001-61227_a5_e18,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e19,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e20,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e21,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e22,MISC,0,1,0.0
with_coref,001-61227,001-61227_a5_e23,MISC,0,1,0.0
with_coref,001-61227,001-61227_a5_e24,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e25,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e26,ORG,0,1,0.0
with_coref,001-61227,001-61227_a5_e27,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e29,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e30,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e31,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e32,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e33,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e34,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e35,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e36,MISC,0,1,0.0
with_coref,001-61227,001-61227_a5_e37,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e38,ORG,1,1,1.0
with_coref,001-61227,001-61227_a5_e39,DEM,0,1,0.0
with_coref,001-61227,001-61227_a5_e40,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e41,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e42,PERSON,1,5,0.2
with_coref,001-61227,001-61227_a5_e43,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a5_e44,PERSON,2,2,1.0
with_coref,001-61227,001-61227_a5_e45,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e46,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e47,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e48,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e49,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e51,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e52,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a5_e53,DEM,0,1,0.0
with_coref,001-61227,001-61227_a5_e54,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a6_e1,CODE,0,1,0.0
with_coref,001-61227,001-61227_a6_e3,DEM,0,1,0.0
with_coref,001-61227,001-61227_a6_e4,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a6_e5,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e6,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a6_e7,LOC,1,1,1.0
with_coref,001-61227,001-61227_a6_e8,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a6_e11,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e12,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e13,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e14,ORG,1,1,1.0
with_coref,001-61227,001-61227_a6_e16,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e17,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e18,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e19,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e20,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e21,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e23,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e25,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e26,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e27,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e28,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e29,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e30,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e31,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e32,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e34,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e35,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e36,PERSON,1,3,0.3333333333333333
with_coref,001-61227,001-61227_a6_e37,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a6_e38,PERSON,2,2,1.0
with_coref,001-61227,001-61227_a6_e39,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e40,PERSON,0,2,0.0
with_coref,001-61227,001-61227_a6_e41,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e42,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e43,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e44,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e45,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e46,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e47,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a6_e48,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a7_e1,CODE,0,1,0.0
with_coref,001-61227,001-61227_a7_e3,DEM,0,1,0.0
with_coref,001-61227,001-61227_a7_e4,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a7_e5,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e6,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a7_e7,LOC,1,1,1.0
with_coref,001-61227,001-61227_a7_e8,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a7_e11,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e12,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e13,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e14,ORG,1,1,1.0
with_coref,001-61227,001-61227_a7_e15,LOC,1,1,1.0
with_coref,001-61227,001-61227_a7_e16,MISC,0,1,0.0
with_coref,001-61227,001-61227_a7_e17,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a7_e18,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e19,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e20,DEM,0,1,0.0
with_coref,001-61227,001-61227_a7_e21,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e22,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e24,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e26,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e27,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e28,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e29,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e30,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e31,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e32,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e33,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e36,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e37,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e39,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a7_e40,PERSON,2,2,1.0
with_coref,001-61227,001-61227_a7_e41,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e42,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e43,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e44,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e45,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e47,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e48,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a7_e50,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a8_e1,CODE,0,1,0.0
with_coref,001-61227,001-61227_a8_e4,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a8_e5,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e6,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a8_e7,LOC,1,1,1.0
with_coref,001-61227,001-61227_a8_e9,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a8_e12,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e13,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e14,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e15,ORG,1,1,1.0
with_coref,001-61227,001-61227_a8_e16,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a8_e17,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e18,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e19,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e20,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e21,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e23,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e24,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e25,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e26,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e27,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e28,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e29,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e30,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e31,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e32,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e33,PERSON,1,5,0.2
with_coref,001-61227,001-61227_a8_e34,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a8_e35,PERSON,2,2,1.0
with_coref,001-61227,001-61227_a8_e36,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e37,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e38,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e39,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e40,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e41,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e42,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a8_e43,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a12_e1,CODE,0,1,0.0
with_coref,001-61227,001-61227_a12_e4,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a12_e5,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e6,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a12_e7,LOC,1,1,1.0
with_coref,001-61227,001-61227_a12_e9,PERSON,1,1,1.0
with_coref,001-61227,001-61227_a12_e12,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e14,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e15,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e16,ORG,1,1,1.0
with_coref,001-61227,001-61227_a12_e17,LOC,1,1,1.0
with_coref,001-61227,001-61227_a12_e18,MISC,0,1,0.0
with_coref,001-61227,001-61227_a12_e19,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a12_e20,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e21,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e22,MISC,0,1,0.0
with_coref,001-61227,001-61227_a12_e23,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e24,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e25,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e26,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e27,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e28,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e30,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e31,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e32,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e33,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e34,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e35,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e36,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e37,DATETIME,2,2,1.0
with_coref,001-61227,001-61227_a12_e38,PERSON,2,2,1.0
with_coref,001-61227,001-61227_a12_e39,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e40,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e41,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e42,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e43,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e44,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e45,DATETIME,1,1,1.0
with_coref,001-61227,001-61227_a12_e46,DEM,0,1,0.0
with_coref,001-61227,001-61227_a12_e47,PERSON,1,1,1.0
with_coref,001-90749,001-90749_a1_e1,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e4,PERSON,1,1,1.0
with_coref,001-90749,001-90749_a1_e5,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a1_e6,PERSON,1,1,1.0
with_coref,001-90749,001-90749_a1_e9,PERSON,1,1,1.0
with_coref,001-90749,001-90749_a1_e12,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a1_e14,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a1_e15,DATETIME,2,2,1.0
with_coref,001-90749,001-90749_a1_e16,LOC,3,3,1.0
with_coref,001-90749,001-90749_a1_e17,LOC,1,1,1.0
with_coref,001-90749,001-90749_a1_e18,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a1_e21,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e22,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e24,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e25,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e26,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e29,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e30,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e31,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e32,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e33,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e38,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e39,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e40,CODE,0,3,0.0
with_coref,001-90749,001-90749_a1_e43,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e45,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e46,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e47,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e48,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e49,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e50,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e52,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e53,CODE,0,2,0.0
with_coref,001-90749,001-90749_a1_e55,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e57,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e58,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e59,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e60,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e67,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e68,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e69,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e70,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e71,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e72,CODE,0,1,0.0
with_coref,001-90749,001-90749_a1_e73,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e1,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e3,DEM,1,1,1.0
with_coref,001-90749,001-90749_a10_e4,PERSON,1,1,1.0
with_coref,001-90749,001-90749_a10_e5,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a10_e6,PERSON,1,1,1.0
with_coref,001-90749,001-90749_a10_e7,LOC,2,2,1.0
with_coref,001-90749,001-90749_a10_e8,PERSON,1,1,1.0
with_coref,001-90749,001-90749_a10_e10,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a10_e11,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a10_e13,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a10_e15,LOC,3,3,1.0
with_coref,001-90749,001-90749_a10_e16,LOC,1,1,1.0
with_coref,001-90749,001-90749_a10_e18,DATETIME,1,1,1.0
with_coref,001-90749,001-90749_a10_e19,QUANTITY,2,2,1.0
with_coref,001-90749,001-90749_a10_e22,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e23,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e25,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e26,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e27,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e28,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e29,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e30,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e31,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e32,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e33,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e34,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e35,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e36,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e37,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e38,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e39,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e40,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e41,CODE,0,3,0.0
with_coref,001-90749,001-90749_a10_e42,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e43,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e44,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e45,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e46,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e47,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e48,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e49,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e50,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e51,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e52,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e53,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e54,CODE,0,2,0.0
with_coref,001-90749,001-90749_a10_e55,CODE,0,3,0.0
with_coref,001-90749,001-90749_a10_e56,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e57,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e58,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e59,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e60,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e61,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e62,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e63,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e64,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e65,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e66,MISC,0,2,0.0
with_coref,001-90749,001-90749_a10_e67,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e69,MISC,0,1,0.0
with_coref,001-90749,001-90749_a10_e70,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e71,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e72,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e73,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e74,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e75,CODE,0,1,0.0
with_coref,001-90749,001-90749_a10_e76,CODE,0,1,0.0
with_coref,001-79346,001-79346_a1_e1,CODE,0,1,0.0
with_coref,001-79346,001-79346_a1_e4,PERSON,1,1,1.0
with_coref,001-79346,001-79346_a1_e5,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e7,PERSON,1,1,1.0
with_coref,001-79346,001-79346_a1_e9,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e10,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e11,LOC,1,1,1.0
with_coref,001-79346,001-79346_a1_e12,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e14,LOC,1,1,1.0
with_coref,001-79346,001-79346_a1_e15,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e16,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e17,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e18,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e19,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e20,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e21,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e22,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e23,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e24,DATETIME,2,2,1.0
with_coref,001-79346,001-79346_a1_e25,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e26,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e28,LOC,1,1,1.0
with_coref,001-79346,001-79346_a1_e29,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e30,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e32,LOC,1,1,1.0
with_coref,001-79346,001-79346_a1_e33,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e34,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e36,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e38,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e40,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e44,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e45,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a1_e46,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e48,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e50,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a1_e52,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e1,CODE,0,1,0.0
with_coref,001-79346,001-79346_a4_e4,PERSON,1,1,1.0
with_coref,001-79346,001-79346_a4_e5,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e9,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e10,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e11,LOC,1,1,1.0
with_coref,001-79346,001-79346_a4_e12,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e14,LOC,1,1,1.0
with_coref,001-79346,001-79346_a4_e15,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a4_e16,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a4_e17,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e18,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a4_e19,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a4_e20,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a4_e21,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a4_e23,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e24,DATETIME,2,2,1.0
with_coref,001-79346,001-79346_a4_e25,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e26,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e28,LOC,1,1,1.0
with_coref,001-79346,001-79346_a4_e29,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e30,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e32,LOC,1,1,1.0
with_coref,001-79346,001-79346_a4_e33,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e34,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e35,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e37,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e38,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e41,LOC,1,1,1.0
with_coref,001-79346,001-79346_a4_e42,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a4_e43,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e44,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a4_e46,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e1,CODE,0,1,0.0
with_coref,001-79346,001-79346_a6_e2,ORG,0,4,0.0
with_coref,001-79346,001-79346_a6_e3,PERSON,1,1,1.0
with_coref,001-79346,001-79346_a6_e4,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e5,PERSON,1,1,1.0
with_coref,001-79346,001-79346_a6_e6,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e7,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e8,LOC,1,1,1.0
with_coref,001-79346,001-79346_a6_e9,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e10,ORG,0,1,0.0
with_coref,001-79346,001-79346_a6_e11,LOC,1,1,1.0
with_coref,001-79346,001-79346_a6_e12,MISC,0,1,0.0
with_coref,001-79346,001-79346_a6_e13,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a6_e14,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a6_e15,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e16,MISC,0,1,0.0
with_coref,001-79346,001-79346_a6_e17,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a6_e18,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a6_e19,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a6_e20,QUANTITY,1,1,1.0
with_coref,001-79346,001-79346_a6_e22,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e23,DATETIME,2,2,1.0
with_coref,001-79346,001-79346_a6_e24,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e25,DATETIME,1,1,1.0
with_coref,001-79346,001-79346_a6_e26,ORG,0,1,0.0
with_coref,001-79346,001-79346_a6_e27,LOC,1,1,1.0
